team_x,team_y,ID
1196,1361,2018_1196_1361
1196,1371,2018_1196_1371
1196,1372,2018_1196_1372
1196,1382,2018_1196_1382
1196,1393,2018_1196_1393
1196,1395,2018_1196_1395
1196,1397,2018_1196_1397
1196,1400,2018_1196_1400
1196,1401,2018_1196_1401
1196,1403,2018_1196_1403
1196,1411,2018_1196_1411
1196,1417,2018_1196_1417
1196,1420,2018_1196_1420
1196,1422,2018_1196_1422
1196,1437,2018_1196_1437
1196,1438,2018_1196_1438
1196,1439,2018_1196_1439
1196,1452,2018_1196_1452
1196,1455,2018_1196_1455
1196,1460,2018_1196_1460
1196,1462,2018_1196_1462
1199,1209,2018_1199_1209
1199,1211,2018_1199_1211
1199,1222,2018_1199_1222
1199,1233,2018_1199_1233
1199,1242,2018_1199_1242
1199,1243,2018_1199_1243
1199,1246,2018_1199_1246
1199,1252,2018_1199_1252
1199,1254,2018_1199_1254
1199,1260,2018_1199_1260
1199,1267,2018_1199_1267
1199,1274,2018_1199_1274
1199,1276,2018_1199_1276
1199,1277,2018_1199_1277
1199,1281,2018_1199_1281
1199,1285,2018_1199_1285
1199,1293,2018_1199_1293
1199,1300,2018_1199_1300
1199,1301,2018_1199_1301
1199,1305,2018_1199_1305
1199,1308,2018_1199_1308
1199,1314,2018_1199_1314
1199,1326,2018_1199_1326
1199,1328,2018_1199_1328
1199,1335,2018_1199_1335
1199,1344,2018_1199_1344
1199,1345,2018_1199_1345
1199,1347,2018_1199_1347
1199,1348,2018_1199_1348
1199,1355,2018_1199_1355
1199,1361,2018_1199_1361
1199,1371,2018_1199_1371
1199,1372,2018_1199_1372
1199,1382,2018_1199_1382
1199,1393,2018_1199_1393
1199,1395,2018_1199_1395
1199,1397,2018_1199_1397
1199,1400,2018_1199_1400
1199,1401,2018_1199_1401
1199,1403,2018_1199_1403
1199,1411,2018_1199_1411
1199,1417,2018_1199_1417
1199,1420,2018_1199_1420
1199,1422,2018_1199_1422
1199,1437,2018_1199_1437
1199,1438,2018_1199_1438
1199,1439,2018_1199_1439
1199,1452,2018_1199_1452
1199,1455,2018_1199_1455
1199,1460,2018_1199_1460
1199,1462,2018_1199_1462
1209,1211,2018_1209_1211
1209,1222,2018_1209_1222
1209,1233,2018_1209_1233
1209,1242,2018_1209_1242
1209,1243,2018_1209_1243
1209,1246,2018_1209_1246
1209,1252,2018_1209_1252
1209,1254,2018_1209_1254
1209,1260,2018_1209_1260
1209,1267,2018_1209_1267
1209,1274,2018_1209_1274
1209,1276,2018_1209_1276
1209,1277,2018_1209_1277
1209,1281,2018_1209_1281
1209,1285,2018_1209_1285
1209,1293,2018_1209_1293
1209,1300,2018_1209_1300
1209,1301,2018_1209_1301
1209,1305,2018_1209_1305
1209,1308,2018_1209_1308
1209,1314,2018_1209_1314
1209,1326,2018_1209_1326
1209,1328,2018_1209_1328
1209,1335,2018_1209_1335
1209,1344,2018_1209_1344
1209,1345,2018_1209_1345
1209,1347,2018_1209_1347
1209,1348,2018_1209_1348
1209,1355,2018_1209_1355
1209,1361,2018_1209_1361
1209,1371,2018_1209_1371
1209,1372,2018_1209_1372
1209,1382,2018_1209_1382
1209,1393,2018_1209_1393
1209,1395,2018_1209_1395
1209,1397,2018_1209_1397
1209,1400,2018_1209_1400
1209,1401,2018_1209_1401
1209,1403,2018_1209_1403
1209,1411,2018_1209_1411
1209,1417,2018_1209_1417
1209,1420,2018_1209_1420
1209,1422,2018_1209_1422
1209,1437,2018_1209_1437
1209,1438,2018_1209_1438
1209,1439,2018_1209_1439
1209,1452,2018_1209_1452
1209,1455,2018_1209_1455
1209,1460,2018_1209_1460
1209,1462,2018_1209_1462
1211,1222,2018_1211_1222
1211,1233,2018_1211_1233
1211,1242,2018_1211_1242
1211,1243,2018_1211_1243
1211,1246,2018_1211_1246
1211,1252,2018_1211_1252
1211,1254,2018_1211_1254
1211,1260,2018_1211_1260
1211,1267,2018_1211_1267
1211,1274,2018_1211_1274
1211,1276,2018_1211_1276
1211,1277,2018_1211_1277
1211,1281,2018_1211_1281
1211,1285,2018_1211_1285
1211,1293,2018_1211_1293
1211,1300,2018_1211_1300
1211,1301,2018_1211_1301
1211,1305,2018_1211_1305
1211,1308,2018_1211_1308
1211,1314,2018_1211_1314
1211,1326,2018_1211_1326
1211,1328,2018_1211_1328
1211,1335,2018_1211_1335
1211,1344,2018_1211_1344
1211,1345,2018_1211_1345
1211,1347,2018_1211_1347
1211,1348,2018_1211_1348
1211,1355,2018_1211_1355
1211,1361,2018_1211_1361
1211,1371,2018_1211_1371
1211,1372,2018_1211_1372
1211,1382,2018_1211_1382
1211,1393,2018_1211_1393
1211,1395,2018_1211_1395
1211,1397,2018_1211_1397
1211,1400,2018_1211_1400
1211,1401,2018_1211_1401
1211,1403,2018_1211_1403
1211,1411,2018_1211_1411
1211,1417,2018_1211_1417
1211,1420,2018_1211_1420
1211,1422,2018_1211_1422
1211,1437,2018_1211_1437
1211,1438,2018_1211_1438
1211,1439,2018_1211_1439
1211,1452,2018_1211_1452
1211,1455,2018_1211_1455
1211,1460,2018_1211_1460
1211,1462,2018_1211_1462
1222,1233,2018_1222_1233
1222,1242,2018_1222_1242
1222,1243,2018_1222_1243
1222,1246,2018_1222_1246
1222,1252,2018_1222_1252
1222,1254,2018_1222_1254
1222,1260,2018_1222_1260
1222,1267,2018_1222_1267
1222,1274,2018_1222_1274
1222,1276,2018_1222_1276
1222,1277,2018_1222_1277
1222,1281,2018_1222_1281
1222,1285,2018_1222_1285
1222,1293,2018_1222_1293
1222,1300,2018_1222_1300
1222,1301,2018_1222_1301
1222,1305,2018_1222_1305
1222,1308,2018_1222_1308
1222,1314,2018_1222_1314
1222,1326,2018_1222_1326
1222,1328,2018_1222_1328
1222,1335,2018_1222_1335
1222,1344,2018_1222_1344
1222,1345,2018_1222_1345
1222,1347,2018_1222_1347
1222,1348,2018_1222_1348
1222,1355,2018_1222_1355
1222,1361,2018_1222_1361
1222,1371,2018_1222_1371
1222,1372,2018_1222_1372
1222,1382,2018_1222_1382
1222,1393,2018_1222_1393
1222,1395,2018_1222_1395
1222,1397,2018_1222_1397
1222,1400,2018_1222_1400
1222,1401,2018_1222_1401
1222,1403,2018_1222_1403
1222,1411,2018_1222_1411
1222,1417,2018_1222_1417
1222,1420,2018_1222_1420
1222,1422,2018_1222_1422
1222,1437,2018_1222_1437
1222,1438,2018_1222_1438
1222,1439,2018_1222_1439
1222,1452,2018_1222_1452
1222,1455,2018_1222_1455
1222,1460,2018_1222_1460
1222,1462,2018_1222_1462
1233,1242,2018_1233_1242
1233,1243,2018_1233_1243
1233,1246,2018_1233_1246
1233,1252,2018_1233_1252
1233,1254,2018_1233_1254
1233,1260,2018_1233_1260
1233,1267,2018_1233_1267
1233,1274,2018_1233_1274
1233,1276,2018_1233_1276
1233,1277,2018_1233_1277
1233,1281,2018_1233_1281
1233,1285,2018_1233_1285
1233,1293,2018_1233_1293
1233,1300,2018_1233_1300
1233,1301,2018_1233_1301
1233,1305,2018_1233_1305
1233,1308,2018_1233_1308
1233,1314,2018_1233_1314
1233,1326,2018_1233_1326
1233,1328,2018_1233_1328
1233,1335,2018_1233_1335
1233,1344,2018_1233_1344
1233,1345,2018_1233_1345
1233,1347,2018_1233_1347
1233,1348,2018_1233_1348
1233,1355,2018_1233_1355
1233,1361,2018_1233_1361
1233,1371,2018_1233_1371
1233,1372,2018_1233_1372
1233,1382,2018_1233_1382
1233,1393,2018_1233_1393
1233,1395,2018_1233_1395
1233,1397,2018_1233_1397
1233,1400,2018_1233_1400
1233,1401,2018_1233_1401
1233,1403,2018_1233_1403
1233,1411,2018_1233_1411
1233,1417,2018_1233_1417
1233,1420,2018_1233_1420
1233,1422,2018_1233_1422
1233,1437,2018_1233_1437
1233,1438,2018_1233_1438
1233,1439,2018_1233_1439
1233,1452,2018_1233_1452
1233,1455,2018_1233_1455
1233,1460,2018_1233_1460
1233,1462,2018_1233_1462
1242,1243,2018_1242_1243
1242,1246,2018_1242_1246
1242,1252,2018_1242_1252
1242,1254,2018_1242_1254
1242,1260,2018_1242_1260
1242,1267,2018_1242_1267
1242,1274,2018_1242_1274
1242,1276,2018_1242_1276
1242,1277,2018_1242_1277
1242,1281,2018_1242_1281
1242,1285,2018_1242_1285
1242,1293,2018_1242_1293
1242,1300,2018_1242_1300
1242,1301,2018_1242_1301
1242,1305,2018_1242_1305
1242,1308,2018_1242_1308
1242,1314,2018_1242_1314
1242,1326,2018_1242_1326
1242,1328,2018_1242_1328
1242,1335,2018_1242_1335
1242,1344,2018_1242_1344
1242,1345,2018_1242_1345
1242,1347,2018_1242_1347
1242,1348,2018_1242_1348
1242,1355,2018_1242_1355
1242,1361,2018_1242_1361
1242,1371,2018_1242_1371
1242,1372,2018_1242_1372
1242,1382,2018_1242_1382
1242,1393,2018_1242_1393
1242,1395,2018_1242_1395
1242,1397,2018_1242_1397
1242,1400,2018_1242_1400
1242,1401,2018_1242_1401
1242,1403,2018_1242_1403
1242,1411,2018_1242_1411
1242,1417,2018_1242_1417
1242,1420,2018_1242_1420
1242,1422,2018_1242_1422
1242,1437,2018_1242_1437
1242,1438,2018_1242_1438
1242,1439,2018_1242_1439
1242,1452,2018_1242_1452
1242,1455,2018_1242_1455
1242,1460,2018_1242_1460
1242,1462,2018_1242_1462
1243,1246,2018_1243_1246
1243,1252,2018_1243_1252
1243,1254,2018_1243_1254
1243,1260,2018_1243_1260
1243,1267,2018_1243_1267
1243,1274,2018_1243_1274
1243,1276,2018_1243_1276
1243,1277,2018_1243_1277
1243,1281,2018_1243_1281
1243,1285,2018_1243_1285
1243,1293,2018_1243_1293
1243,1300,2018_1243_1300
1243,1301,2018_1243_1301
1243,1305,2018_1243_1305
1243,1308,2018_1243_1308
1243,1314,2018_1243_1314
1243,1326,2018_1243_1326
1243,1328,2018_1243_1328
1243,1335,2018_1243_1335
1243,1344,2018_1243_1344
1243,1345,2018_1243_1345
1243,1347,2018_1243_1347
1243,1348,2018_1243_1348
1243,1355,2018_1243_1355
1243,1361,2018_1243_1361
1243,1371,2018_1243_1371
1243,1372,2018_1243_1372
1243,1382,2018_1243_1382
1243,1393,2018_1243_1393
1243,1395,2018_1243_1395
1243,1397,2018_1243_1397
1243,1400,2018_1243_1400
1243,1401,2018_1243_1401
1243,1403,2018_1243_1403
1243,1411,2018_1243_1411
1243,1417,2018_1243_1417
1243,1420,2018_1243_1420
1243,1422,2018_1243_1422
1243,1437,2018_1243_1437
1243,1438,2018_1243_1438
1243,1439,2018_1243_1439
1243,1452,2018_1243_1452
1243,1455,2018_1243_1455
1243,1460,2018_1243_1460
1243,1462,2018_1243_1462
1246,1252,2018_1246_1252
1246,1254,2018_1246_1254
1246,1260,2018_1246_1260
1246,1267,2018_1246_1267
1246,1274,2018_1246_1274
1246,1276,2018_1246_1276
1246,1277,2018_1246_1277
1246,1281,2018_1246_1281
1246,1285,2018_1246_1285
1246,1293,2018_1246_1293
1246,1300,2018_1246_1300
1246,1301,2018_1246_1301
1246,1305,2018_1246_1305
1246,1308,2018_1246_1308
1246,1314,2018_1246_1314
1246,1326,2018_1246_1326
1246,1328,2018_1246_1328
1246,1335,2018_1246_1335
1246,1344,2018_1246_1344
1246,1345,2018_1246_1345
1246,1347,2018_1246_1347
1246,1348,2018_1246_1348
1246,1355,2018_1246_1355
1246,1361,2018_1246_1361
1246,1371,2018_1246_1371
1246,1372,2018_1246_1372
1246,1382,2018_1246_1382
1246,1393,2018_1246_1393
1246,1395,2018_1246_1395
1246,1397,2018_1246_1397
1246,1400,2018_1246_1400
1246,1401,2018_1246_1401
1246,1403,2018_1246_1403
1246,1411,2018_1246_1411
1246,1417,2018_1246_1417
1246,1420,2018_1246_1420
1246,1422,2018_1246_1422
1246,1437,2018_1246_1437
1246,1438,2018_1246_1438
1246,1439,2018_1246_1439
1246,1452,2018_1246_1452
1246,1455,2018_1246_1455
1246,1460,2018_1246_1460
1246,1462,2018_1246_1462
1252,1254,2018_1252_1254
1252,1260,2018_1252_1260
1252,1267,2018_1252_1267
1252,1274,2018_1252_1274
1252,1276,2018_1252_1276
1252,1277,2018_1252_1277
1252,1281,2018_1252_1281
1252,1285,2018_1252_1285
1252,1293,2018_1252_1293
1252,1300,2018_1252_1300
1252,1301,2018_1252_1301
1252,1305,2018_1252_1305
1252,1308,2018_1252_1308
1252,1314,2018_1252_1314
1252,1326,2018_1252_1326
1252,1328,2018_1252_1328
1252,1335,2018_1252_1335
1252,1344,2018_1252_1344
1252,1345,2018_1252_1345
1252,1347,2018_1252_1347
1252,1348,2018_1252_1348
1252,1355,2018_1252_1355
1252,1361,2018_1252_1361
1252,1371,2018_1252_1371
1252,1372,2018_1252_1372
1252,1382,2018_1252_1382
1252,1393,2018_1252_1393
1252,1395,2018_1252_1395
1252,1397,2018_1252_1397
1252,1400,2018_1252_1400
1252,1401,2018_1252_1401
1252,1403,2018_1252_1403
1252,1411,2018_1252_1411
1252,1417,2018_1252_1417
1252,1420,2018_1252_1420
1252,1422,2018_1252_1422
1252,1437,2018_1252_1437
1252,1438,2018_1252_1438
1252,1439,2018_1252_1439
1252,1452,2018_1252_1452
1252,1455,2018_1252_1455
1252,1460,2018_1252_1460
1252,1462,2018_1252_1462
1254,1260,2018_1254_1260
1254,1267,2018_1254_1267
1254,1274,2018_1254_1274
1254,1276,2018_1254_1276
1254,1277,2018_1254_1277
1254,1281,2018_1254_1281
1254,1285,2018_1254_1285
1254,1293,2018_1254_1293
1254,1300,2018_1254_1300
1254,1301,2018_1254_1301
1254,1305,2018_1254_1305
1254,1308,2018_1254_1308
1254,1314,2018_1254_1314
1254,1326,2018_1254_1326
1254,1328,2018_1254_1328
1254,1335,2018_1254_1335
1254,1344,2018_1254_1344
1254,1345,2018_1254_1345
1254,1347,2018_1254_1347
1254,1348,2018_1254_1348
1254,1355,2018_1254_1355
1254,1361,2018_1254_1361
1254,1371,2018_1254_1371
1254,1372,2018_1254_1372
1254,1382,2018_1254_1382
1254,1393,2018_1254_1393
1254,1395,2018_1254_1395
1254,1397,2018_1254_1397
1254,1400,2018_1254_1400
1254,1401,2018_1254_1401
1254,1403,2018_1254_1403
1254,1411,2018_1254_1411
1254,1417,2018_1254_1417
1254,1420,2018_1254_1420
1254,1422,2018_1254_1422
1254,1437,2018_1254_1437
1254,1438,2018_1254_1438
1254,1439,2018_1254_1439
1254,1452,2018_1254_1452
1254,1455,2018_1254_1455
1254,1460,2018_1254_1460
1254,1462,2018_1254_1462
1260,1267,2018_1260_1267
1260,1274,2018_1260_1274
1260,1276,2018_1260_1276
1260,1277,2018_1260_1277
1260,1281,2018_1260_1281
1260,1285,2018_1260_1285
1260,1293,2018_1260_1293
1260,1300,2018_1260_1300
1260,1301,2018_1260_1301
1260,1305,2018_1260_1305
1260,1308,2018_1260_1308
1260,1314,2018_1260_1314
1260,1326,2018_1260_1326
1260,1328,2018_1260_1328
1260,1335,2018_1260_1335
1260,1344,2018_1260_1344
1260,1345,2018_1260_1345
1260,1347,2018_1260_1347
1260,1348,2018_1260_1348
1260,1355,2018_1260_1355
1260,1361,2018_1260_1361
1260,1371,2018_1260_1371
1260,1372,2018_1260_1372
1260,1382,2018_1260_1382
1260,1393,2018_1260_1393
1260,1395,2018_1260_1395
1260,1397,2018_1260_1397
1260,1400,2018_1260_1400
1260,1401,2018_1260_1401
1260,1403,2018_1260_1403
1260,1411,2018_1260_1411
1260,1417,2018_1260_1417
1260,1420,2018_1260_1420
1260,1422,2018_1260_1422
1260,1437,2018_1260_1437
1260,1438,2018_1260_1438
1260,1439,2018_1260_1439
1260,1452,2018_1260_1452
1260,1455,2018_1260_1455
1260,1460,2018_1260_1460
1260,1462,2018_1260_1462
1267,1274,2018_1267_1274
1267,1276,2018_1267_1276
1267,1277,2018_1267_1277
1267,1281,2018_1267_1281
1267,1285,2018_1267_1285
1267,1293,2018_1267_1293
1267,1300,2018_1267_1300
1267,1301,2018_1267_1301
1267,1305,2018_1267_1305
1267,1308,2018_1267_1308
1267,1314,2018_1267_1314
1267,1326,2018_1267_1326
1267,1328,2018_1267_1328
1267,1335,2018_1267_1335
1267,1344,2018_1267_1344
1267,1345,2018_1267_1345
1267,1347,2018_1267_1347
1267,1348,2018_1267_1348
1267,1355,2018_1267_1355
1267,1361,2018_1267_1361
1267,1371,2018_1267_1371
1267,1372,2018_1267_1372
1267,1382,2018_1267_1382
1267,1393,2018_1267_1393
1267,1395,2018_1267_1395
1267,1397,2018_1267_1397
1267,1400,2018_1267_1400
1267,1401,2018_1267_1401
1267,1403,2018_1267_1403
1267,1411,2018_1267_1411
1267,1417,2018_1267_1417
1267,1420,2018_1267_1420
1267,1422,2018_1267_1422
1267,1437,2018_1267_1437
1267,1438,2018_1267_1438
1267,1439,2018_1267_1439
1267,1452,2018_1267_1452
1267,1455,2018_1267_1455
1267,1460,2018_1267_1460
1267,1462,2018_1267_1462
1274,1276,2018_1274_1276
1274,1277,2018_1274_1277
1274,1281,2018_1274_1281
1274,1285,2018_1274_1285
1274,1293,2018_1274_1293
1274,1300,2018_1274_1300
1274,1301,2018_1274_1301
1274,1305,2018_1274_1305
1274,1308,2018_1274_1308
1274,1314,2018_1274_1314
1274,1326,2018_1274_1326
1274,1328,2018_1274_1328
1274,1335,2018_1274_1335
1274,1344,2018_1274_1344
1274,1345,2018_1274_1345
1274,1347,2018_1274_1347
1274,1348,2018_1274_1348
1274,1355,2018_1274_1355
1274,1361,2018_1274_1361
1274,1371,2018_1274_1371
1274,1372,2018_1274_1372
1274,1382,2018_1274_1382
1274,1393,2018_1274_1393
1274,1395,2018_1274_1395
1274,1397,2018_1274_1397
1274,1400,2018_1274_1400
1274,1401,2018_1274_1401
1274,1403,2018_1274_1403
1274,1411,2018_1274_1411
1274,1417,2018_1274_1417
1274,1420,2018_1274_1420
1274,1422,2018_1274_1422
1274,1437,2018_1274_1437
1274,1438,2018_1274_1438
1274,1439,2018_1274_1439
1274,1452,2018_1274_1452
1274,1455,2018_1274_1455
1274,1460,2018_1274_1460
1274,1462,2018_1274_1462
1276,1277,2018_1276_1277
1276,1281,2018_1276_1281
1276,1285,2018_1276_1285
1276,1293,2018_1276_1293
1276,1300,2018_1276_1300
1276,1301,2018_1276_1301
1276,1305,2018_1276_1305
1276,1308,2018_1276_1308
1276,1314,2018_1276_1314
1276,1326,2018_1276_1326
1276,1328,2018_1276_1328
1276,1335,2018_1276_1335
1276,1344,2018_1276_1344
1276,1345,2018_1276_1345
1276,1347,2018_1276_1347
1276,1348,2018_1276_1348
1276,1355,2018_1276_1355
1276,1361,2018_1276_1361
1276,1371,2018_1276_1371
1276,1372,2018_1276_1372
1276,1382,2018_1276_1382
1276,1393,2018_1276_1393
1276,1395,2018_1276_1395
1276,1397,2018_1276_1397
1276,1400,2018_1276_1400
1276,1401,2018_1276_1401
1276,1403,2018_1276_1403
1276,1411,2018_1276_1411
1276,1417,2018_1276_1417
1276,1420,2018_1276_1420
1276,1422,2018_1276_1422
1276,1437,2018_1276_1437
1276,1438,2018_1276_1438
1276,1439,2018_1276_1439
1276,1452,2018_1276_1452
1276,1455,2018_1276_1455
1276,1460,2018_1276_1460
1276,1462,2018_1276_1462
1277,1281,2018_1277_1281
1277,1285,2018_1277_1285
1277,1293,2018_1277_1293
1277,1300,2018_1277_1300
1277,1301,2018_1277_1301
1277,1305,2018_1277_1305
1277,1308,2018_1277_1308
1277,1314,2018_1277_1314
1277,1326,2018_1277_1326
1277,1328,2018_1277_1328
1277,1335,2018_1277_1335
1277,1344,2018_1277_1344
1277,1345,2018_1277_1345
1277,1347,2018_1277_1347
1277,1348,2018_1277_1348
1277,1355,2018_1277_1355
1277,1361,2018_1277_1361
1277,1371,2018_1277_1371
1277,1372,2018_1277_1372
1277,1382,2018_1277_1382
1277,1393,2018_1277_1393
1277,1395,2018_1277_1395
1277,1397,2018_1277_1397
1277,1400,2018_1277_1400
1277,1401,2018_1277_1401
1277,1403,2018_1277_1403
1277,1411,2018_1277_1411
1277,1417,2018_1277_1417
1277,1420,2018_1277_1420
1277,1422,2018_1277_1422
1277,1437,2018_1277_1437
1277,1438,2018_1277_1438
1277,1439,2018_1277_1439
1277,1452,2018_1277_1452
1277,1455,2018_1277_1455
1277,1460,2018_1277_1460
1277,1462,2018_1277_1462
1281,1285,2018_1281_1285
1281,1293,2018_1281_1293
1281,1300,2018_1281_1300
1281,1301,2018_1281_1301
1281,1305,2018_1281_1305
1281,1308,2018_1281_1308
1281,1314,2018_1281_1314
1281,1326,2018_1281_1326
1281,1328,2018_1281_1328
1281,1335,2018_1281_1335
1281,1344,2018_1281_1344
1281,1345,2018_1281_1345
1281,1347,2018_1281_1347
1281,1348,2018_1281_1348
1281,1355,2018_1281_1355
1281,1361,2018_1281_1361
1281,1371,2018_1281_1371
1281,1372,2018_1281_1372
1281,1382,2018_1281_1382
1281,1393,2018_1281_1393
1281,1395,2018_1281_1395
1281,1397,2018_1281_1397
1281,1400,2018_1281_1400
1281,1401,2018_1281_1401
1281,1403,2018_1281_1403
1281,1411,2018_1281_1411
1281,1417,2018_1281_1417
1281,1420,2018_1281_1420
1281,1422,2018_1281_1422
1281,1437,2018_1281_1437
1281,1438,2018_1281_1438
1281,1439,2018_1281_1439
1281,1452,2018_1281_1452
1281,1455,2018_1281_1455
1281,1460,2018_1281_1460
1281,1462,2018_1281_1462
1285,1293,2018_1285_1293
1285,1300,2018_1285_1300
1285,1301,2018_1285_1301
1285,1305,2018_1285_1305
1285,1308,2018_1285_1308
1285,1314,2018_1285_1314
1285,1326,2018_1285_1326
1285,1328,2018_1285_1328
1285,1335,2018_1285_1335
1285,1344,2018_1285_1344
1285,1345,2018_1285_1345
1285,1347,2018_1285_1347
1285,1348,2018_1285_1348
1285,1355,2018_1285_1355
1285,1361,2018_1285_1361
1285,1371,2018_1285_1371
1285,1372,2018_1285_1372
1285,1382,2018_1285_1382
1285,1393,2018_1285_1393
1285,1395,2018_1285_1395
1285,1397,2018_1285_1397
1285,1400,2018_1285_1400
1285,1401,2018_1285_1401
1285,1403,2018_1285_1403
1285,1411,2018_1285_1411
1285,1417,2018_1285_1417
1285,1420,2018_1285_1420
1285,1422,2018_1285_1422
1285,1437,2018_1285_1437
1285,1438,2018_1285_1438
1285,1439,2018_1285_1439
1285,1452,2018_1285_1452
1285,1455,2018_1285_1455
1285,1460,2018_1285_1460
1285,1462,2018_1285_1462
1293,1300,2018_1293_1300
1293,1301,2018_1293_1301
1293,1305,2018_1293_1305
1293,1308,2018_1293_1308
1293,1314,2018_1293_1314
1293,1326,2018_1293_1326
1293,1328,2018_1293_1328
1293,1335,2018_1293_1335
1293,1344,2018_1293_1344
1293,1345,2018_1293_1345
1293,1347,2018_1293_1347
1293,1348,2018_1293_1348
1293,1355,2018_1293_1355
1293,1361,2018_1293_1361
1293,1371,2018_1293_1371
1293,1372,2018_1293_1372
1293,1382,2018_1293_1382
1293,1393,2018_1293_1393
1293,1395,2018_1293_1395
1293,1397,2018_1293_1397
1293,1400,2018_1293_1400
1293,1401,2018_1293_1401
1293,1403,2018_1293_1403
1293,1411,2018_1293_1411
1293,1417,2018_1293_1417
1293,1420,2018_1293_1420
1293,1422,2018_1293_1422
1293,1437,2018_1293_1437
1293,1438,2018_1293_1438
1293,1439,2018_1293_1439
1293,1452,2018_1293_1452
1293,1455,2018_1293_1455
1293,1460,2018_1293_1460
1293,1462,2018_1293_1462
1300,1301,2018_1300_1301
1300,1305,2018_1300_1305
1300,1308,2018_1300_1308
1300,1314,2018_1300_1314
1300,1326,2018_1300_1326
1300,1328,2018_1300_1328
1300,1335,2018_1300_1335
1300,1344,2018_1300_1344
1300,1345,2018_1300_1345
1300,1347,2018_1300_1347
1300,1348,2018_1300_1348
1300,1355,2018_1300_1355
1300,1361,2018_1300_1361
1300,1371,2018_1300_1371
1300,1372,2018_1300_1372
1300,1382,2018_1300_1382
1300,1393,2018_1300_1393
1300,1395,2018_1300_1395
1300,1397,2018_1300_1397
1300,1400,2018_1300_1400
1300,1401,2018_1300_1401
1300,1403,2018_1300_1403
1300,1411,2018_1300_1411
1300,1417,2018_1300_1417
1300,1420,2018_1300_1420
1300,1422,2018_1300_1422
1300,1437,2018_1300_1437
1300,1438,2018_1300_1438
1300,1439,2018_1300_1439
1300,1452,2018_1300_1452
1300,1455,2018_1300_1455
1300,1460,2018_1300_1460
1300,1462,2018_1300_1462
1301,1305,2018_1301_1305
1301,1308,2018_1301_1308
1301,1314,2018_1301_1314
1301,1326,2018_1301_1326
1301,1328,2018_1301_1328
1301,1335,2018_1301_1335
1301,1344,2018_1301_1344
1301,1345,2018_1301_1345
1301,1347,2018_1301_1347
1301,1348,2018_1301_1348
1301,1355,2018_1301_1355
1301,1361,2018_1301_1361
1301,1371,2018_1301_1371
1301,1372,2018_1301_1372
1301,1382,2018_1301_1382
1301,1393,2018_1301_1393
1301,1395,2018_1301_1395
1301,1397,2018_1301_1397
1301,1400,2018_1301_1400
1301,1401,2018_1301_1401
1301,1403,2018_1301_1403
1301,1411,2018_1301_1411
1301,1417,2018_1301_1417
1301,1420,2018_1301_1420
1301,1422,2018_1301_1422
1301,1437,2018_1301_1437
1301,1438,2018_1301_1438
1301,1439,2018_1301_1439
1301,1452,2018_1301_1452
1301,1455,2018_1301_1455
1301,1460,2018_1301_1460
1301,1462,2018_1301_1462
1305,1308,2018_1305_1308
1305,1314,2018_1305_1314
1305,1326,2018_1305_1326
1305,1328,2018_1305_1328
1305,1335,2018_1305_1335
1305,1344,2018_1305_1344
1305,1345,2018_1305_1345
1305,1347,2018_1305_1347
1305,1348,2018_1305_1348
1305,1355,2018_1305_1355
1305,1361,2018_1305_1361
1305,1371,2018_1305_1371
1305,1372,2018_1305_1372
1305,1382,2018_1305_1382
1305,1393,2018_1305_1393
1305,1395,2018_1305_1395
1305,1397,2018_1305_1397
1305,1400,2018_1305_1400
1305,1401,2018_1305_1401
1305,1403,2018_1305_1403
1305,1411,2018_1305_1411
1305,1417,2018_1305_1417
1305,1420,2018_1305_1420
1305,1422,2018_1305_1422
1305,1437,2018_1305_1437
1305,1438,2018_1305_1438
1305,1439,2018_1305_1439
1305,1452,2018_1305_1452
1305,1455,2018_1305_1455
1305,1460,2018_1305_1460
1305,1462,2018_1305_1462
1308,1314,2018_1308_1314
1308,1326,2018_1308_1326
1308,1328,2018_1308_1328
1308,1335,2018_1308_1335
1308,1344,2018_1308_1344
1308,1345,2018_1308_1345
1308,1347,2018_1308_1347
1308,1348,2018_1308_1348
1308,1355,2018_1308_1355
1308,1361,2018_1308_1361
1308,1371,2018_1308_1371
1308,1372,2018_1308_1372
1308,1382,2018_1308_1382
1308,1393,2018_1308_1393
1308,1395,2018_1308_1395
1308,1397,2018_1308_1397
1308,1400,2018_1308_1400
1308,1401,2018_1308_1401
1308,1403,2018_1308_1403
1308,1411,2018_1308_1411
1308,1417,2018_1308_1417
1308,1420,2018_1308_1420
1308,1422,2018_1308_1422
1308,1437,2018_1308_1437
1308,1438,2018_1308_1438
1308,1439,2018_1308_1439
1308,1452,2018_1308_1452
1308,1455,2018_1308_1455
1308,1460,2018_1308_1460
1308,1462,2018_1308_1462
1314,1326,2018_1314_1326
1314,1328,2018_1314_1328
1314,1335,2018_1314_1335
1314,1344,2018_1314_1344
1314,1345,2018_1314_1345
1314,1347,2018_1314_1347
1314,1348,2018_1314_1348
1314,1355,2018_1314_1355
1314,1361,2018_1314_1361
1314,1371,2018_1314_1371
1314,1372,2018_1314_1372
1314,1382,2018_1314_1382
1314,1393,2018_1314_1393
1314,1395,2018_1314_1395
1314,1397,2018_1314_1397
1314,1400,2018_1314_1400
1314,1401,2018_1314_1401
1314,1403,2018_1314_1403
1314,1411,2018_1314_1411
1314,1417,2018_1314_1417
